Verdicts,Review Reason,cve_id,description,cpe_strings,Difference Type,published,cvss_score,cvss_version,cwe_ids,Claude Judgment,Claude Confidence,Claude Reasoning,Codex Judgment,Codex Confidence,Codex Reasoning,Gemini Judgment,Gemini Confidence,Gemini Reasoning,Human Verdict 1,Human Notes 1,Human Verdict 2,Human Notes 2
C:No/Low  X:Yes/High  G:Yes/High,judgments not unanimous,CVE-2026-1457,"An authenticated buffer handling flaw in TP-Link VIGI C385 V1 Web API lacking input sanitization, may allow memory corruption leading to remote code execution. Authenticated attackers may trigger buffer overflow and potentially execute arbitrary code with elevated privileges.",cpe:2.3:o:tp-link:vigi_c385_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:vigi_c385:1.0:*:*:*:*:*:*:*,vendor_only,2026-01-29,8.8,3.1,CWE-121,No,Low,"TP-Link VIGI is TP-Link's business/SMB surveillance line (distinct from its consumer Tapo line), leaning to commercial rather than consumer home cameras.",Yes,High,,Yes,High,,,,,
C:No/High  X:Yes/Low  G:Yes/High,judgments not unanimous,CVE-2026-22898,"A missing authentication for critical function vulnerability has been reported to affect QVR Pro. The remote attackers can then exploit the vulnerability to gain access to the system.

We have already fixed the vulnerability in the following version:
QVR Pro 2.7.4.14 and later",cpe:2.3:a:qnap:qvr_pro:*:*:*:*:*:*:*:*,vendor_only,2026-03-20,9.8,3.1,CWE-306,No,High,,Yes,Low,"QVR Pro is QNAP surveillance/NVR software; home DVR/NVR is in scope, but the 'Pro' VMS-style product also ships in SMB deployments so category fit is slightly soft.",Yes,High,,,,,
C:No/Low  X:No/High  G:Yes/High,judgments not unanimous,CVE-2017-3184,"ACTi cameras including the D, B, I, and E series using firmware version A1D-500-V6.11.31-AC fail to properly restrict access to the factory reset page. An unauthenticated, remote attacker can exploit this vulnerability by directly accessing the http://x.x.x.x/setup/setup_maintain_firmware-default.html page. This will allow an attacker to perform a factory reset on the device, leading to a denial of service condition or the ability to make use of default credentials (CVE-2017-3186).",cpe:2.3:o:acti:camera_firmware:a1d-500-v6.11.31-ac:*:*:*:*:*:*:*,keyword_only,2017-12-16,9.8,3.0,CWE-306|CWE-798,No,Low,"ACTi (D/B/I/E series) is a professional/commercial IP surveillance brand, aligning with the enterprise-surveillance exclusion rather than consumer home cameras.",No,High,,Yes,High,,,,,
C:No/Low  X:No/High  G:Yes/High,judgments not unanimous,CVE-2017-3185,"ACTi cameras including the D, B, I, and E series using firmware version A1D-500-V6.11.31-AC have a web application that uses the GET method to process requests that contain sensitive information such as user account name and password, which can expose that information through the browser's history, referrers, web logs, and other sources.",cpe:2.3:o:acti:camera_firmware:a1d-500-v6.11.31-ac:*:*:*:*:*:*:*,keyword_only,2017-12-16,9.8,3.0,CWE-598|CWE-200,No,Low,"ACTi (D/B/I/E series) is a professional/commercial IP surveillance brand, aligning with the enterprise-surveillance exclusion rather than consumer home cameras.",No,High,,Yes,High,,,,,
C:No/Low  X:No/High  G:Yes/High,judgments not unanimous,CVE-2017-3186,"ACTi cameras including the D, B, I, and E series using firmware version A1D-500-V6.11.31-AC use non-random default credentials across all devices. A remote attacker can take complete control of a device using default admin credentials.",cpe:2.3:o:acti:camera_firmware:a1d-500-v6.11.31-ac:*:*:*:*:*:*:*,keyword_only,2017-12-16,9.8,3.0,CWE-521|CWE-798,No,Low,"ACTi (D/B/I/E series) is a professional/commercial IP surveillance brand, aligning with the enterprise-surveillance exclusion rather than consumer home cameras.",No,High,,Yes,High,,,,,
C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3577,An unauthenticated remote code execution vulnerability was reported in some Motorola-branded Binatone Hubble Cameras that could allow an attacker on the same network unauthorized access to the device.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,8.8,3.1,CWE-78|CWE-863,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,"Binatone Hubble cameras are baby monitors, which are explicitly excluded from the security camera category scope.",,,,
C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3787,A vulnerability was reported in some Motorola-branded Binatone Hubble Cameras that could allow an attacker with local access to obtain the MQTT credentials that could result in unauthorized access to backend Hubble services.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,7.8,3.1,CWE-256,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,"Binatone Hubble cameras are baby monitors, which are explicitly excluded from the security camera category scope.",,,,
C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3788,An exposed debug interface was reported in some Motorola-branded Binatone Hubble Cameras that could allow an attacker with physical access unauthorized access to the device.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,6.8,3.1,CWE-1299|CWE-287,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,"Binatone Hubble cameras are baby monitors, which are explicitly excluded from the security camera category scope.",,,,
C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3789,An information disclosure vulnerability was reported in some Motorola-branded Binatone Hubble Cameras that could allow an attacker with physical access to obtain the encryption key used to decrypt firmware update packages.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,4.6,3.1,CWE-522|CWE-326,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,"The Binatone Hubble cameras are baby monitors, which the category scope explicitly excludes (baby monitors to babymonitor).",,,,
C:Yes/Low  X:No/High  G:No/Low,judgments not unanimous,CVE-2021-3790,A buffer overflow was reported in the local web server of some Motorola-branded Binatone Hubble Cameras that could allow an unauthenticated attacker on the same network to perform a denial-of-service attack against the device.,cpe:2.3:o:binatoneglobal:halo\+_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:halo\+_camera:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_85_connect_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3855_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_68_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_68:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:focus_72r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v100:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:focus_72r:v200:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn28_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn28:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn50_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn50:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:comfort_50_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:comfort_50_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp4855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp4855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp3667_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp3667:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp669_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp669_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_64_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_64:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_view_65_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_view_65:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:lux_85_connect_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:lux_85_connect:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:ease44_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:ease44:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:connect_20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:connect_20:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:mbp6855_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:mbp6855:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn40_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn40:-:*:*:*:*:*:*:*|cpe:2.3:o:binatoneglobal:cn75_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:binatoneglobal:cn75:-:*:*:*:*:*:*:*,keyword_only,2021-11-12,6.5,3.1,CWE-121|CWE-120,Yes,Low,"Motorola-branded Binatone Hubble consumer home cameras; some Hubble models are baby monitors (→ babymonitor), but described here generically as cameras, so leaning in.",No,High,,No,Low,"The Binatone Hubble cameras are baby monitors, which the category scope explicitly excludes (baby monitors to babymonitor).",,,,
