Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Claude Judgment,Claude Confidence,Claude Reasoning
vendor_only,CVE-2019-13560,2019-07-11,D-Link DIR-655 C devices before 3.02B05 BETA03 allow remote attackers to force a blank password via the apply_sec.cgi setup_wizard parameter.,9.8,3.1,CWE-255,cpe:2.3:o:dlink:dir-655_firmware:3.02b05:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-655:c1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-13561,2019-07-11,D-Link DIR-655 C devices before 3.02B05 BETA03 allow remote attackers to execute arbitrary commands via shell metacharacters in the online_firmware_check.cgi check_fw_url parameter.,9.8,3.0,CWE-78,cpe:2.3:o:dlink:dir-655_firmware:3.02b05:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-655:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-13562,2019-07-11,"D-Link DIR-655 C devices before 3.02B05 BETA03 allow XSS, as demonstrated by the /www/ping_response.cgi ping_ipaddr parameter, the /www/ping6_response.cgi ping6_ipaddr parameter, and the /www/apply_sec.cgi html_response_return_page parameter.",6.1,3.0,CWE-79,cpe:2.3:o:dlink:dir-655_firmware:3.02b05:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-655:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-13563,2019-07-11,D-Link DIR-655 C devices before 3.02B05 BETA03 allow CSRF for the entire management console.,8.8,3.1,CWE-352,cpe:2.3:o:dlink:dir-655_firmware:3.02b05:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-655:c1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-1010155,2019-07-23,"D-Link DSL-2750U 1.11 is affected by: Authentication Bypass. The impact is: denial of service and information leakage. The component is: login. NOTE: Third parties dispute this issues as not being a vulnerability because although the wizard is accessible without authentication, it can't actually configure anything. Thus, there is no denial of service or information leakage",9.1,3.1,,cpe:2.3:o:dlink:dsl-2750u_firmware:1.11:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsl-2750u:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-3948,2019-07-29,"The Amcrest IP2M-841B V2.520.AC00.18.R, Dahua IPC-XXBXX V2.622.0000000.9.R, Dahua IPC HX5X3X and HX4X3X V2.800.0000008.0.R, Dahua DH-IPC HX883X and DH-IPC-HX863X V2.622.0000000.7.R, Dahua DH-SD4XXXXX V2.623.0000000.7.R, Dahua DH-SD5XXXXX V2.623.0000000.1.R, Dahua DH-SD6XXXXX V2.640.0000000.2.R and V2.623.0000000.1.R, Dahua NVR5XX-4KS2 V3.216.0000006.0.R, Dahua NVR4XXX-4KS2 V3.216.0000006.0.R, and NVR2XXX-4KS2 do not require authentication to access the HTTP endpoint /videotalk. An unauthenticated, remote person can connect to this endpoint and potentionally listen to the audio of the capturing device.",7.5,3.0,CWE-306,cpe:2.3:o:amcrest:ip2m-841b_firmware:2.520.ac00.18.r:*:*:*:*:*:*:*|cpe:2.3:h:amcrest:ip2m-841b:-:*:*:*:*:*:*:*|cpe:2.3:o:dahua:dh-ipc-hx863x:*:*:*:*:*:*:*:*|cpe:2.3:o:dahua:dh-ipc-hx883x:*:*:*:*:*:*:*:*|cpe:2.3:o:dahua:dh-sd4xxxxx:*:*:*:*:*:*:*:*|cpe:2.3:o:dahua:dh-sd5xxxxx:*:*:*:*:*:*:*:*|cpe:2.3:o:dahua:dh-sd6xxxxx:*:*:*:*:*:*:*:*|cpe:2.3:o:dahua:ipc-hx4x3x:*:*:*:*:*:*:*:*|cpe:2.3:o:dahua:ipc-hx5x3x:*:*:*:*:*:*:*:*|cpe:2.3:o:dahua:ipc-xxbxx:*:*:*:*:*:*:*:*|cpe:2.3:o:dahua:nvr2xxx-4ks2:*:*:*:*:*:*:*:*|cpe:2.3:o:dahua:nvr4xxx-4ks2:*:*:*:*:*:*:*:*|cpe:2.3:o:dahua:nvr5xxx-4ks2:*:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2019-14332,2019-08-01,An issue was discovered on D-Link 6600-AP and DWL-3600AP Ax 4.2.0.14 21/03/2019 devices. There is use of weak ciphers for SSH such as diffie-hellman-group1-sha1.,7.8,3.1,CWE-326,cpe:2.3:o:dlink:6600-ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:6600-ap:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dwl-3600ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwl-3600ap:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-14333,2019-08-01,An issue was discovered on D-Link 6600-AP and DWL-3600AP Ax 4.2.0.14 21/03/2019 devices. There is a pre-authenticated denial of service attack against the access point via a long action parameter to admin.cgi.,5.5,3.1,,cpe:2.3:o:dlink:6600-ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:6600-ap:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dwl-3600ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwl-3600ap:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-14334,2019-08-01,"An issue was discovered on D-Link 6600-AP, DWL-3600AP, and DWL-8610AP Ax 4.2.0.14 21/03/2019 devices. There is post-authenticated Certificate and RSA Private Key extraction through an insecure sslcert-get.cgi HTTP command.",5.5,3.1,CWE-295,cpe:2.3:o:dlink:6600-ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:6600-ap:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dwl-3600ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwl-3600ap:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dwl-8610ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwl-8610ap:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-14336,2019-08-01,An issue was discovered on D-Link 6600-AP and DWL-3600AP Ax 4.2.0.14 21/03/2019 devices. There is post-authenticated dump of all of the config files through a certain admin.cgi?action= insecure HTTP request.,5.5,3.1,,cpe:2.3:o:dlink:6600-ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:6600-ap:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dwl-3600ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwl-3600ap:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-14337,2019-08-01,"An issue was discovered on D-Link 6600-AP and DWL-3600AP Ax 4.2.0.14 21/03/2019 devices. There is an ability to escape to a shell in the restricted command line interface, as demonstrated by the `/bin/sh -c wget` sequence.",5.5,3.1,CWE-78,cpe:2.3:o:dlink:6600-ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:6600-ap:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dwl-3600ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwl-3600ap:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-14338,2019-08-01,An issue was discovered on D-Link 6600-AP and DWL-3600AP Ax 4.2.0.14 21/03/2019 devices. There is a post-authentication admin.cgi?action= XSS vulnerability on the management interface.,6.1,3.1,CWE-79,cpe:2.3:o:dlink:6600-ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:6600-ap:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dwl-3600ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwl-3600ap:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-6968,2019-08-02,The web interface of the D-Link DVA-5592 20180823 is vulnerable to XSS because HTML form parameters are directly reflected.,6.1,3.1,CWE-79,cpe:2.3:o:dlink:dva-5592_firmware:20180823:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dva-5592:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-6969,2019-08-02,The web interface of the D-Link DVA-5592 20180823 is vulnerable to an authentication bypass that allows an unauthenticated user to have access to sensitive information such as the Wi-Fi password and the phone number (if VoIP is in use).,7.5,3.1,CWE-79,cpe:2.3:o:dlink:dva-5592_firmware:20180823:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dva-5592:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-13101,2019-08-08,"An issue was discovered on D-Link DIR-600M 3.02, 3.03, 3.04, and 3.06 devices. wan.htm can be accessed directly without authentication, which can lead to disclosure of information about the WAN, and can also be leveraged by an attacker to modify the data fields of the page.",9.8,3.1,CWE-306,cpe:2.3:o:dlink:dir-600m_firmware:3.02:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-600m_firmware:3.03:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-600m_firmware:3.04:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-600m_firmware:3.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-600m:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-14335,2019-08-08,An issue was discovered on D-Link 6600-AP and DWL-3600AP Ax 4.2.0.14 21/03/2019 devices. There is post-authenticated denial of service leading to the reboot of the AP via the admin.cgi?action=%s URI.,5.5,3.1,,cpe:2.3:o:dlink:6600-ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:6600-ap:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dwl-3600ap_firmware:4.2.0.14:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dwl-3600ap:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2018-20955,2019-08-08,"Swann SWWHD-INTCAM-HD devices have the twipc root password, leading to FTP access as root. NOTE: all affected customers were migrated by 2020-08-31.",9.8,3.0,CWE-798,cpe:2.3:o:swann:swwhd-intcam-hd_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:swann:swwhd-intcam-hd:-:*:*:*:*:*:*:*,Yes,High,Swann SWWHD-INTCAM-HD is a Swann consumer smart security camera; a hardcoded root password giving FTP access is in scope.
vendor_only,CVE-2018-20956,2019-08-08,Swann SWWHD-INTCAM-HD devices leave the PSK in logs after a factory reset. NOTE: all affected customers were migrated by 2020-08-31.,5.5,3.0,CWE-532,cpe:2.3:o:swann:swwhd-intcam-hd_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:swann:swwhd-intcam-hd:-:*:*:*:*:*:*:*,Yes,High,Swann SWWHD-INTCAM-HD is a Swann consumer smart security camera; PSK left in logs after factory reset is in scope.
vendor_only,CVE-2019-20213,2020-01-02,"D-Link DIR-859 routers before v1.07b03_beta allow Unauthenticated Information Disclosure via the AUTHORIZED_GROUP=1%0a value, as demonstrated by vpnconfig.php.",7.5,3.1,CWE-74|CWE-863,cpe:2.3:o:dlink:dir-859_firmware:*:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-859_firmware:1.06b01:beta1:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-859:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-822_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-822:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-823_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-823:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-865l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-865l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-868l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-868l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-869_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-869:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-880l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-880l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-890l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-890l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-890r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-890r:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-885l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-885l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-885r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-885r:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-895l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-895l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-895r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-895r:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-818lx_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-818lx:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-17146,2020-01-07,"This vulnerability allows remote attackers to execute arbitrary code on affected installations of D-Link DCS-960L v1.07.102. Authentication is not required to exploit this vulnerability. The specific flaw exists within the HNAP service, which listens on TCP port 80 by default. When parsing the SOAPAction request header, the process does not properly validate the length of user-supplied data prior to copying it to a stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of the admin user. Was ZDI-CAN-8458.",9.8,3.1,CWE-121|CWE-306,cpe:2.3:o:dlink:dcs-935l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-935l:ax:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-960l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-960l:a:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2020-7222,2020-01-18,An issue was discovered in Amcrest Web Server 2.520.AC00.18.R 2017-06-29 WEB 3.2.1.453504. The login page responds with JavaScript when one tries to authenticate. An attacker who changes the result parameter (to true) in this JavaScript code can bypass authentication and achieve limited privileges (ability to see every option but not modify them).,5.3,3.1,CWE-287,cpe:2.3:a:amcrest:web_server:2.520.ac00.18.r:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2012-6613,2020-01-25,D-Link DSR-250N devices with firmware 1.05B73_WW allow Persistent Root Access because of the admin password for the admin account.,7.2,3.1,,cpe:2.3:o:dlink:dsr-250n_firmware:1.05b73_ww:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsr-250n:a1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-19822,2020-01-27,"A certain router administration interface (that includes Realtek APMIB 0.11f for Boa 0.94.14rc21) allows remote attackers to retrieve the configuration, including sensitive data (usernames and passwords). This affects TOTOLINK A3002RU through 2.0.0, A702R through 2.1.3, N301RT through 2.1.6, N302R through 3.4.0, N300RT through 3.4.0, N200RE through 4.0.0, N150RT through 3.4.0, and N100RE through 3.4.0; Rutek RTK 11N AP through 2019-12-12; Sapido GR297n through 2019-12-12; CIK TELECOM MESH ROUTER through 2019-12-12; KCTVJEJU Wireless AP through 2019-12-12; Fibergate FGN-R2 through 2019-12-12; Hi-Wifi MAX-C300N through 2019-12-12; HCN MAX-C300N through 2019-12-12; T-broad GN-866ac through 2019-12-12; Coship EMTA AP through 2019-12-12; and IO-Data WN-AC1167R through 2019-12-12.",7.5,3.1,CWE-306,cpe:2.3:o:totolink:a3002ru_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:a3002ru:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:a702r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:a702r:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n302r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n302r:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n300rt_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n300rt:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n200re_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n200re:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n150rt_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n150rt:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n100re_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n100re:-:*:*:*:*:*:*:*|cpe:2.3:o:realtek:rtk_11n_ap_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:realtek:rtk_11n_ap:-:*:*:*:*:*:*:*|cpe:2.3:o:sapido:gr297n_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:sapido:gr297n:-:*:*:*:*:*:*:*|cpe:2.3:o:ciktel:mesh_router_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ciktel:mesh_router:-:*:*:*:*:*:*:*|cpe:2.3:o:kctvjeju:wireless_ap_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:kctvjeju:wireless_ap:-:*:*:*:*:*:*:*|cpe:2.3:o:fg-products:fgn-r2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fg-products:fgn-r2:-:*:*:*:*:*:*:*|cpe:2.3:o:hiwifi:max-c300n_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hiwifi:max-c300n:-:*:*:*:*:*:*:*|cpe:2.3:o:tbroad:gn-866ac_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tbroad:gn-866ac:-:*:*:*:*:*:*:*|cpe:2.3:o:coship:emta_ap_firmwre:*:*:*:*:*:*:*:*|cpe:2.3:h:coship:emta_ap:-:*:*:*:*:*:*:*|cpe:2.3:o:iodata:wn-ac1167r_firmwre:*:*:*:*:*:*:*:*|cpe:2.3:h:iodata:wn-ac1167r:-:*:*:*:*:*:*:*|cpe:2.3:o:hcn_max-c300n_project:hcn_max-c300n_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hcn_max-c300n_project:hcn_max-c300n:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n301rt_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n301rt:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2019-19823,2020-01-27,"A certain router administration interface (that includes Realtek APMIB 0.11f for Boa 0.94.14rc21) stores cleartext administrative passwords in flash memory and in a file. This affects TOTOLINK A3002RU through 2.0.0, A702R through 2.1.3, N301RT through 2.1.6, N302R through 3.4.0, N300RT through 3.4.0, N200RE through 4.0.0, N150RT through 3.4.0, and N100RE through 3.4.0; Rutek RTK 11N AP through 2019-12-12; Sapido GR297n through 2019-12-12; CIK TELECOM MESH ROUTER through 2019-12-12; KCTVJEJU Wireless AP through 2019-12-12; Fibergate FGN-R2 through 2019-12-12; Hi-Wifi MAX-C300N through 2019-12-12; HCN MAX-C300N through 2019-12-12; T-broad GN-866ac through 2019-12-12; Coship EMTA AP through 2019-12-12; and IO-Data WN-AC1167R through 2019-12-12.",7.5,3.1,CWE-522,cpe:2.3:o:totolink:a3002ru_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:a3002ru:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:a702r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:a702r:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n302r_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n302r:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n300rt_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n300rt:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n200re_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n200re:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n150rt_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n150rt:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n100re_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n100re:-:*:*:*:*:*:*:*|cpe:2.3:o:realtek:rtk_11n_ap_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:realtek:rtk_11n_ap:-:*:*:*:*:*:*:*|cpe:2.3:o:sapido:gr297n_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:sapido:gr297n:-:*:*:*:*:*:*:*|cpe:2.3:o:ciktel:mesh_router_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ciktel:mesh_router:-:*:*:*:*:*:*:*|cpe:2.3:o:kctvjeju:wireless_ap_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:kctvjeju:wireless_ap:-:*:*:*:*:*:*:*|cpe:2.3:o:fg-products:fgn-r2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fg-products:fgn-r2:-:*:*:*:*:*:*:*|cpe:2.3:o:hiwifi:max-c300n_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hiwifi:max-c300n:-:*:*:*:*:*:*:*|cpe:2.3:o:tbroad:gn-866ac_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tbroad:gn-866ac:-:*:*:*:*:*:*:*|cpe:2.3:o:coship:emta_ap_firmwre:*:*:*:*:*:*:*:*|cpe:2.3:h:coship:emta_ap:-:*:*:*:*:*:*:*|cpe:2.3:o:iodata:wn-ac1167r_firmwre:*:*:*:*:*:*:*:*|cpe:2.3:h:iodata:wn-ac1167r:-:*:*:*:*:*:*:*|cpe:2.3:o:hcn_max-c300n_project:hcn_max-c300n_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hcn_max-c300n_project:hcn_max-c300n:-:*:*:*:*:*:*:*|cpe:2.3:o:totolink:n301rt_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:totolink:n301rt:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2013-1600,2020-01-28,"An Authentication Bypass vulnerability exists in upnp/asf-mp4.asf when streaming live video in D-Link TESCO DCS-2121 1.05_TESCO, TESCO DCS-2102 1.05_TESCO, DCS-2121 1.06_FR, 1.06, and 1.05_RU, DCS-2102 1.06_FR. 1.06, and 1.05_RU, which could let a malicious user obtain sensitive information.",5.3,3.1,CWE-287,cpe:2.3:o:dlink:dcs-2102_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2102_firmware:1.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-2102:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2121_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2121_firmware:1.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-2121:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2013-1601,2020-01-28,"An Information Disclosure vulnerability exists due to a failure to restrict access on the lums.cgi script when processing a live video stream in D-LINK An Information Disclosure vulnerability exists due to a failure to restrict access on the lums.cgi script when processing a live video stream in D-LINK WCS-1100 1.02, TESCO DCS-2121 1.05_TESCO, TESCO DCS-2102 1.05_TESCO, DCS-7510 1.00, DCS-7410 1.00, DCS-6410 1.00, DCS-5635 1.01, DCS-5605 1.01, DCS-5230L 1.02, DCS-5230 1.02, DCS-3430 1.02, DCS-3411 1.02, DCS-3410 1.02, DCS-2121 1.06_FR, DCS-2121 1.06, DCS-2121 1.05_RU, DCS-2102 1.06_FR, DCS-2102 1.06, DCS-2102 1.05_RU, DCS-1130L 1.04, DCS-1130 1.04_US, DCS-1130 1.03, DCS-1100L 1.04, DCS-1100 1.04_US, and DCS-1100 1.03, which could let a malicious user obtain sensitive information. which could let a malicious user obtain sensitive information.",5.3,3.1,CWE-200,cpe:2.3:o:dlink:dcs-3411_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3411:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-3430_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3430:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5605_firmware:1.01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5605:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5635_firmware:1.01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5635:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100l_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1100l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130l_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1130l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100_firmware:1.03:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1100_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1100:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130_firmware:1.03:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-1130_firmware:1.04:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-1130:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2102_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2102_firmware:1.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-2102:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2121_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-2121_firmware:1.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-2121:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-3410_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-3410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5230_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5230:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-5230l_firmware:1.02:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-5230l:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-6410_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-6410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-7410_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-7410:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dcs-7510_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dcs-7510:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:wcs-1100_firmware:1.00:*:*:*:*:*:*:*|cpe:2.3:h:dlink:wcs-1100:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2019-20215,2020-01-29,"D-Link DIR-859 1.05 and 1.06B01 Beta01 devices allow remote attackers to execute arbitrary OS commands via a urn: to the M-SEARCH method in ssdpcgi() in /htdocs/cgibin, because HTTP_ST is mishandled. The value of the urn: service/device is checked with the strstr function, which allows an attacker to concatenate arbitrary commands separated by shell metacharacters.",9.8,3.1,CWE-78,cpe:2.3:o:dlink:dir-859_firmware:1.05:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dir-859_firmware:1.06b01:beta01:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-859:-:*:*:*:*:*:*:*,No,High,
