Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Claude Judgment,Claude Confidence,Claude Reasoning,Codex Judgment,Codex Confidence,Codex Reasoning,Gemini Judgment,Gemini Confidence,Gemini Reasoning,Review Status,Needs Human Review,Review Reason,Final Judgment,Final Source
keyword_only,CVE-2023-28810,2023-06-15,Some access control/intercom products have unauthorized modification of device network configuration vulnerabilities. Attackers can modify device network configuration by sending specific data packets to the vulnerable interface within the same local network.,4.3,3.1,CWE-284,cpe:2.3:o:hikvision:ds-k1t804af_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t804af:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t804amf_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t804amf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341am_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341am:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341amf_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341amf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671m_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671m:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671mf_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671mf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343efwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343efwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343efx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343efx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343ewx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343ewx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343ex_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343ex:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mfwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mfwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mfx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mfx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341c_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341c:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320efwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320efwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320efx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320efx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320ewx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320ewx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320ex_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320ex:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mfwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mfwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mfx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mfx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6350-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6350-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6351-te1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-te1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6351-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-le1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-le1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh63le1\(b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh63le1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-tde1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-tde1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-te1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-te1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-wtde1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wtde1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh8520-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh8520-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6220-le1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6220-le1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh9310-wte1\(b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9310-wte1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh9510-wte1\(b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9510-wte1\(b\):-:*:*:*:*:*:*:*,No,Low,"Hikvision DS-K1T804AF is a commercial access control face recognition terminal for building entry management, not a residential video doorbell; CPE confirms access control product type",No,High,,Maybe,Low,"The description mentions 'intercom products', which can include video doorbells. However, the CPEs list Hikvision DS-K and DS-KH series, which are primarily professional access control and intercom systems often used in commercial/enterprise settings, though some may be used in high-end residential homes.",complete,Yes,judgments not unanimous,No,human
keyword_only,CVE-2023-21405,2023-07-25,"Knud from Fraktal.fi has found a flaw in some Axis Network Door Controllers and Axis Network
Intercoms when communicating over OSDP, highlighting that the OSDP message parser crashes
the pacsiod process, causing a temporary unavailability of the door-controlling functionalities
meaning that doors cannot be opened or closed. No sensitive or customer data can be extracted
as the Axis device is not further compromised. Please refer to the Axis security advisory for more information, mitigation and affected products and software versions.",6.5,3.1,CWE-1286|CWE-754,cpe:2.3:o:axis:a1001_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:axis:a1001:-:*:*:*:*:*:*:*|cpe:2.3:o:axis:a1210_\(-b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:axis:a1210_\(-b\):-:*:*:*:*:*:*:*|cpe:2.3:o:axis:a1601_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:axis:a1601:-:*:*:*:*:*:*:*|cpe:2.3:o:axis:a1610_\(-b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:axis:a1610_\(-b\):-:*:*:*:*:*:*:*|cpe:2.3:o:axis:axis_os:*:*:*:*:*:*:*:*|cpe:2.3:h:axis:a8207:-:*:*:*:*:*:*:*|cpe:2.3:h:axis:a8207_mkii:-:*:*:*:*:*:*:*,No,Low,"Axis A1001 Network Door Controller is a commercial access control system for enterprise/office environments, not a residential doorbell; the OSDP protocol context also indicates commercial access control deployment",No,High,,No,High,,complete,No,,No,ai-consensus
keyword_only,CVE-2023-6893,2023-12-17,A vulnerability was found in Hikvision Intercom Broadcasting System 3.0.3_20201113_RELEASE(HIK) and classified as problematic. Affected by this issue is some unknown functionality of the file /php/exportrecord.php. The manipulation of the argument downname with the input C:\ICPAS\Wnmp\WWW\php\conversion.php leads to path traversal. The exploit has been disclosed to the public and may be used. Upgrading to version 4.1.0 is able to address this issue. It is recommended to upgrade the affected component. The identifier of this vulnerability is VDB-248252.,7.5,3.1,CWE-22,cpe:2.3:o:hikvision:intercom_broadcast_system:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-bk:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-dis:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-e:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-in:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-info:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kk:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kk\/s:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kp:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kp\/s:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-m:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd3003-e6:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/flush:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/ns:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/s:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/surface:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6220-le1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-le1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-tde1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-te1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wtde1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6350-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-te1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh63le1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh8520-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9310-wte1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9510-wte1\(b\):-:*:*:*:*:*:*:*,Maybe,Low,"Hikvision DS-KD series includes both commercial intercoms and residential video door station models; the broadcasting system context suggests commercial deployment, but residential DS-KD door stations are also common home products",No,High,,Yes,High,,complete,Yes,judgments not unanimous,No,human
keyword_only,CVE-2023-6894,2023-12-17,A vulnerability was found in Hikvision Intercom Broadcasting System 3.0.3_20201113_RELEASE(HIK). It has been classified as problematic. This affects an unknown part of the file access/html/system.html of the component Log File Handler. The manipulation leads to information disclosure. The exploit has been disclosed to the public and may be used. Upgrading to version 4.1.0 is able to address this issue. It is recommended to upgrade the affected component. The identifier VDB-248253 was assigned to this vulnerability.,6.5,3.1,CWE-200,cpe:2.3:o:hikvision:intercom_broadcast_system:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-bk:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-dis:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-e:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-in:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-info:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kk:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kk\/s:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kp:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kp\/s:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-m:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd3003-e6:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/flush:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/ns:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/s:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/surface:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6220-le1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-le1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-tde1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-te1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wtde1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6350-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-te1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh63le1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh8520-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9310-wte1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9510-wte1\(b\):-:*:*:*:*:*:*:*,Maybe,Low,Same product as CVE-2023-6893; Hikvision DS-KD intercom with ambiguous residential/commercial deployment,No,High,,Yes,High,,complete,Yes,judgments not unanimous,No,human
keyword_only,CVE-2023-6895,2023-12-17,A vulnerability was found in Hikvision Intercom Broadcasting System 3.0.3_20201113_RELEASE(HIK). It has been declared as critical. This vulnerability affects unknown code of the file /php/ping.php. The manipulation of the argument jsondata[ip] with the input netstat -ano leads to os command injection. The exploit has been disclosed to the public and may be used. Upgrading to version 4.1.0 is able to address this issue. It is recommended to upgrade the affected component. VDB-248254 is the identifier assigned to this vulnerability.,9.8,3.1,CWE-78,cpe:2.3:o:hikvision:intercom_broadcast_system:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-bk:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-dis:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-e:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-in:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-info:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kk:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kk\/s:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kp:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-kp\/s:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd-m:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd3003-e6:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/flush:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/ns:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/s:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kd8003ime1\(b\)\/surface:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6220-le1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-le1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-tde1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-te1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wtde1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6350-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-te1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh63le1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh8520-wte1:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9310-wte1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9510-wte1\(b\):-:*:*:*:*:*:*:*,Maybe,Low,Same product as CVE-2023-6893; Hikvision DS-KD intercom with ambiguous residential/commercial deployment,No,High,,Yes,High,,complete,Yes,judgments not unanimous,No,human
keyword_only,CVE-2024-3218,2024-04-03,A vulnerability classified as critical has been found in Shibang Communications IP Network Intercom Broadcasting System 1.0. This affects an unknown part of the file /php/busyscreenshotpush.php. The manipulation of the argument jsondata[callee]/jsondata[imagename] leads to path traversal: '../filedir'. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-259065 was assigned to this vulnerability.,5.4,3.1,CWE-24,,No,Low,"Shibang Communications IP Network Intercom Broadcasting System is a commercial audio broadcasting/paging solution for institutional use, not a residential doorbell",No,High,,No,Low,"The device is an 'IP Network Intercom Broadcasting System', which is typically an enterprise or industrial communication system for public address/intercoms, rather than a consumer-grade home video doorbell.",complete,No,,No,ai-consensus
keyword_only,CVE-2024-29206,2024-05-07,"An Improper Access Control could allow a malicious actor authenticated in the API to enable Android Debug Bridge (ADB) and make unsupported changes to the system.

 

Affected Products:

UniFi Connect EV Station (Version 1.1.18 and earlier) 

UniFi Connect EV Station Pro (Version 1.1.18 and earlier)

UniFi Access G2 Reader Pro (Version 1.2.172 and earlier)

UniFi Access Reader Pro (Version 2.7.238 and earlier)

UniFi Access Intercom (Version 1.0.66 and earlier)

UniFi Access Intercom Viewer (Version 1.0.5 and earlier)

UniFi Connect Display (Version 1.9.324 and earlier)

UniFi Connect Display Cast (Version 1.6.225 and earlier)

 

Mitigation:

Update UniFi Connect Application to Version 3.10.7 or later.

Update UniFi Connect EV Station to Version 1.2.15 or later.   

Update UniFi Connect EV Station Pro to Version 1.2.15 or later.

Update UniFi Access G2 Reader Pro Version 1.3.37 or later.

Update UniFi Access Reader Pro Version 2.8.19 or later.

Update UniFi Access Intercom Version 1.1.32 or later.

Update UniFi Access Intercom Viewer Version 1.1.6 or later.

Update UniFi Connect Display to Version 1.11.348 or later. 

Update UniFi Connect Display Cast to Version 1.8.255 or later.",2.2,3.0,CWE-284,,No,High,,No,High,,No,High,,complete,No,,No,ai-consensus
keyword_only,CVE-2025-30184,2025-06-09,CyberData 011209 Intercom could allow an unauthenticated user access to the Web Interface through an alternate path.,9.8,3.1,CWE-288,cpe:2.3:o:cyberdata:011209_sip_emergency_intercom_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:cyberdata:011209_sip_emergency_intercom:-:*:*:*:*:*:*:*,No,Low,CyberData 011209 is a SIP Emergency Intercom designed for institutional/commercial deployment per CPE (sip_emergency_intercom); not a residential video doorbell,No,High,,No,High,,complete,No,,No,ai-consensus
keyword_only,CVE-2025-26468,2025-06-09,"CyberData 
011209 


Intercom exposes features that could allow an unauthenticated to gain 
access and cause a denial-of-service condition or system disruption.",7.5,3.1,CWE-306,cpe:2.3:o:cyberdata:011209_sip_emergency_intercom:*:*:*:*:*:*:*:*|cpe:2.3:h:cyberdata:011209_sip_emergency_intercom:-:*:*:*:*:*:*:*,No,Low,"CyberData 011209 SIP Emergency Intercom is an institutional product for schools/offices/industrial facilities, not a residential doorbell",No,High,,No,High,,complete,No,,No,ai-consensus
keyword_only,CVE-2025-30183,2025-06-09,"CyberData 011209 Intercom
 does not properly store or protect web server admin credentials.",7.5,3.1,CWE-522,cpe:2.3:o:cyberdata:011209_sip_emergency_intercom_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:cyberdata:011209_sip_emergency_intercom:-:*:*:*:*:*:*:*,No,Low,Same CyberData SIP Emergency Intercom product; institutional deployment context,No,High,,No,High,,complete,No,,No,ai-consensus
keyword_only,CVE-2025-30507,2025-06-09,CyberData 011209 Intercom could allow an unauthenticated user to gather sensitive information through blind SQL injections.,7.5,3.1,CWE-89,cpe:2.3:o:cyberdata:011209_sip_emergency_intercom_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:cyberdata:011209_sip_emergency_intercom:-:*:*:*:*:*:*:*,No,Low,Same CyberData SIP Emergency Intercom product; institutional deployment context,No,High,,No,High,,complete,No,,No,ai-consensus
keyword_only,CVE-2025-30515,2025-06-09,"CyberData 011209 Intercom
 
could allow an authenticated attacker to upload arbitrary files to multiple locations within the system.",8.8,3.1,CWE-35,cpe:2.3:o:cyberdata:011209_sip_emergency_intercom_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:cyberdata:011209_sip_emergency_intercom:-:*:*:*:*:*:*:*,No,Low,Same CyberData SIP Emergency Intercom product; institutional deployment context,No,High,,No,High,,complete,No,,No,ai-consensus
keyword_only,CVE-2025-27212,2025-08-04,"An Improper Input Validation in certain UniFi Access devices could allow a Command Injection by a malicious actor with access to UniFi Access management network.

 

Affected Products:
UniFi Access Reader Pro (Version 2.14.21 and earlier)
UniFi Access G2 Reader Pro (Version 1.10.32 and earlier)
UniFi Access G3 Reader Pro (Version 1.10.30 and earlier)
UniFi Access Intercom (Version 1.7.28 and earlier)
UniFi Access G3 Intercom (Version 1.7.29 and earlier)
UniFi Access Intercom Viewer (Version 1.3.20 and earlier)

 

Mitigation:
Update UniFi Access Reader Pro Version 2.15.9 or later
Update UniFi Access G2 Reader Pro Version 1.11.23 or later
Update UniFi Access G3 Reader Pro Version 1.11.22 or later
Update UniFi Access Intercom Version 1.8.22 or later
Update UniFi Access G3 Intercom Version 1.8.22 or later
Update UniFi Access Intercom Viewer Version 1.4.39 or later",9.8,3.1,CWE-20|CWE-77,,No,Low,"UniFi Access Reader Pro is a commercial building access control device for enterprise environments, not a residential video doorbell",No,High,,No,Low,"UniFi Access is primarily an enterprise/commercial access control system for offices and buildings, rather than a consumer home video doorbell, although some prosumers might use it at home.",complete,No,,No,ai-consensus
keyword_only,CVE-2018-25130,2025-12-24,"Beward Intercom 2.3.1 contains a credentials disclosure vulnerability that allows local attackers to access plain-text authentication credentials stored in an unencrypted database file. Attackers can read the BEWARD.INTERCOM.FDB file to extract usernames and passwords, enabling unauthorized access to IP cameras and door stations.",6.2,3.1,CWE-256,,Yes,Low,"Beward makes residential video door intercoms for home use; the product appears to be a residential entry phone system, though no CPE is available to confirm the specific device type",No,High,,Yes,High,,complete,Yes,judgments not unanimous,Yes,human
keyword_only,CVE-2026-31280,2026-04-13,An issue in the Bluetooth RFCOMM service of Parani M10 Motorcycle Intercom v2.1.3 allows unauthorized attackers to cause a Denial of Service (DoS) via supplying crafted RFCOMM frames.,6.5,3.1,CWE-120,,No,High,,No,High,,No,High,,complete,No,,No,ai-consensus
keyword_only,CVE-2025-4994,2026-06-22,"The SafeLine SL6 and SL6+ devices integrated into elevator emergency intercom systems are vulnerable to an authentication bypass. This vulnerability allows attackers to bypass authentication requirements and access the device's configuration service via the Bluetooth Low Energy (BLE) interface. Consequently, an attacker within wireless range can gain unauthorized administrative access to the device configuration.",,,CWE-305,,No,High,,No,High,,No,High,,complete,No,,No,ai-consensus
intersection,CVE-2015-4400,2018-02-06,Ring (formerly DoorBot) video doorbells allow remote attackers to obtain sensitive information about the wireless network configuration by pressing the set up button and leveraging an API in the GainSpan Wi-Fi module.,4.6,3.0,CWE-255,cpe:2.3:o:ring:ring_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ring:ring:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2019-13336,2019-10-08,"The dbell Wi-Fi Smart Video Doorbell DB01-S Gen 1 allows remote attackers to launch commands with no authentication verification via TCP port 81, because the loginuse and loginpass parameters to openlock.cgi can have arbitrary values. NOTE: the vendor's position is that this product reached end of life in 2016.",9.8,3.1,CWE-287,cpe:2.3:o:dbell:db01-s_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:dbell:db01-s:gen_1:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
intersection,CVE-2019-19163,2020-06-30,"A Vulnerability in the firmware of COMMAX WallPad(CDP-1020MB) allow an unauthenticated adjacent attacker to execute arbitrary code, because of a using the old version of MySQL.",8.8,3.1,CWE-20,cpe:2.3:a:commax:cdp-1020mb_firmware:*:*:*:*:*:*:*:*,Maybe,Low,"The COMMAX CDP-1020MB is an indoor wall-pad panel used in apartment video-intercom and home-automation installations, not the outdoor doorbell unit itself. It is residential and tied to a door-entry system, but whether an indoor monitor belongs in the doorbell category or under home hubs is genuinely ambiguous.",Yes,High,,No,Low,"The device is a 'WallPad', which is a home automation hub/control surface, not a video doorbell.",complete,Yes,judgments not unanimous,Yes,human
intersection,CVE-2020-8101,2021-02-02,Improper Neutralization of Special Elements used in a Command ('Command Injection') vulnerability in HTTP interface of ADT LifeShield DIY HD Video Doorbell allows an attacker on the same network to execute commands on the device. This issue affects: ADT LifeShield DIY HD Video Doorbell version 1.0.02R09 and prior versions.,8.8,3.1,CWE-77,cpe:2.3:o:adt:lifeshield_diy_hd_video_doorbell_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:adt:lifeshield_diy_hd_video_doorbell:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
