Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Claude Judgment,Claude Confidence,Claude Reasoning
vendor_only,CVE-2022-31794,2022-06-20,"An issue was discovered on Fujitsu ETERNUS CentricStor CS8000 (Control Center) devices before 8.1A SP02 P04. The vulnerability resides in the requestTempFile function in hw_view.php. An attacker is able to influence the unitName POST parameter and inject special characters such as semicolons, backticks, or command-substitution sequences in order to force the application to execute arbitrary commands.",9.8,3.1,CWE-78,cpe:2.3:o:fujitsu:eternus_cs8000_firmware:*:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:eternus_cs8000_firmware:8.1:-:*:*:*:*:*:*|cpe:2.3:h:fujitsu:eternus_cs8000:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2022-31795,2022-06-20,"An issue was discovered on Fujitsu ETERNUS CentricStor CS8000 (Control Center) devices before 8.1A SP02 P04. The vulnerability resides in the grel_finfo function in grel.php. An attacker is able to influence the username (user), password (pw), and file-name (file) parameters and inject special characters such as semicolons, backticks, or command-substitution sequences in order to force the application to execute arbitrary commands.",9.8,3.1,CWE-78,cpe:2.3:o:fujitsu:eternus_cs8000_firmware:*:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:eternus_cs8000_firmware:8.1:-:*:*:*:*:*:*|cpe:2.3:h:fujitsu:eternus_cs8000:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2022-27089,2022-04-11,"In Fujitsu PlugFree Network <= 7.3.0.3, an Unquoted service path in PFNService.exe software allows a local attacker to potentially escalate privileges to system level.",7.8,3.1,CWE-428,cpe:2.3:a:fujitsu:plugfree_network:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2022-28806,2022-05-04,"An issue was discovered on certain Fujitsu LIEFBOOK devices (A3510, U9310, U7511/U7411/U7311, U9311, E5510/E5410, U7510/U7410/U7310, E459/E449) with BIOS versions before v1.09 (A3510), v2.17 (U9310), v2.30 (U7511/U7411/U7311), v2.33 (U9311), v2.23 (E5510), v2.19 (U7510/U7410), v2.13 (U7310), and v1.09 (E459/E449). The FjGabiFlashCoreAbstractionSmm driver registers a Software System Management Interrupt (SWSMI) handler that is not sufficiently validated to ensure that the CommBuffer (or any other communication buffer's nested contents) are not pointing to SMRAM contents. A potential attacker can therefore write fixed data to SMRAM, which could lead to data corruption inside this memory (e.g., change the SMI handler's code or modify SMRAM map structures to break input pointer validation for other SMI handlers). Thus, the attacker could elevate privileges from ring 0 to ring -2 and execute arbitrary code in SMM.",7.8,3.1,CWE-787,cpe:2.3:o:fujitsu:lifebook_a3510_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_a3510:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_u9310_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_u9310:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_u7511_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_u7511:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_u7411_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_u7411:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_u7311_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_u7311:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_u9311_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_u9311:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_e5510_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_e5510:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_u7510_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_u7510:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_u7410_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_u7410:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_u7310_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_u7310:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_e459_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_e459:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:lifebook_e449_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:lifebook_e449:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2022-38355,2022-12-13,"Daikin SVMPC1 version 2.1.22 and prior and SVMPC2 version 1.2.3 and prior are vulnerable to 

attackers with access to the local area network (LAN) to disclose sensitive information stored by the affected product without requiring authentication.

",5.5,3.1,CWE-284,cpe:2.3:a:daikinlatam:svmpc1:*:*:*:*:*:*:*:*|cpe:2.3:a:daikinlatam:svmpc2:*:*:*:*:*:*:*:*,No,Low,"Daikin SVMPC1/2 is a virtual media PC controller for Daikin VRV/VRF commercial HVAC systems; VRV systems are commercial-grade multi-zone air conditioning infrastructure used in offices and hotels, not residential consumer home AC units; fails criterion 3"
vendor_only,CVE-2022-41653,2022-12-13,Daikin SVMPC1 version 2.1.22 and prior and SVMPC2 version 1.2.3 and prior are vulnerable to an attacker obtaining user login credentials and control the system.,9.8,3.1,CWE-259|CWE-798,cpe:2.3:a:daikinlatam:svmpc1:*:*:*:*:*:*:*:*|cpe:2.3:a:daikinlatam:svmpc2:*:*:*:*:*:*:*:*,No,Low,"Daikin SVMPC1/2 is a virtual media PC controller for Daikin VRV/VRF commercial HVAC systems; VRV systems are commercial-grade multi-zone air conditioning infrastructure used in offices and hotels, not residential consumer home AC units; fails criterion 3"
vendor_only,CVE-2023-22377,2023-02-15,"Improper restriction of XML external entity reference (XXE) vulnerability exists in tsClinical Define.xml Generator all versions (v1.0.0 to v1.4.0) and tsClinical Metadata Desktop Tools Version 1.0.3 to Version 1.1.0. If this vulnerability is exploited, an attacker may obtain an arbitrary file which meets a certain condition by reading a specially crafted XML file.",7.4,3.1,CWE-611,cpe:2.3:a:fujitsu:tsclinical_define.xml_generator:*:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:tsclinical_metadata_desktop_tools:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2023-44121,2023-09-27,"The vulnerability is an intent redirection in LG ThinQ Service (""com.lge.lms2"") in the ""com/lge/lms/things/ui/notification/NotificationManager.java"" file. This vulnerability could be exploited by a third-party app installed on an LG device by sending a broadcast with the action ""com.lge.lms.things.notification.ACTION"". Additionally, this vulnerability is very dangerous because LG ThinQ Service is a system app (having android:sharedUserId=""android.uid.system"" setting). Intent redirection in this app leads to accessing arbitrary not exported activities of absolutely all apps.",6.3,3.1,CWE-926,cpe:2.3:o:google:android:*:*:*:*:*:*:*:*|cpe:2.3:h:lg:v60_thin_q_5g:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-3764,2024-04-14,** DISPUTED ** A vulnerability classified as problematic has been found in Tuya SDK up to 5.0.x. Affected is an unknown function of the component MQTT Packet Handler. The manipulation leads to denial of service. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The real existence of this vulnerability is still doubted at the moment. Upgrading to version 5.1.0 is able to address this issue. It is recommended to upgrade the affected component. The identifier of this vulnerability is VDB-260604. NOTE: The vendor explains that a malicious actor would have to crack TLS first or use a legitimate login to initiate the attack.,2.7,3.1,CWE-404,,No,Low,"Tuya SDK is a development platform used across many IoT product categories; this CVE affects the SDK or app layer, not a specific home air conditioner device; Tuya is used in many non-AC device types as well"
vendor_only,CVE-2024-40925,2024-07-12,"In the Linux kernel, the following vulnerability has been resolved:

block: fix request.queuelist usage in flush

Friedrich Weber reported a kernel crash problem and bisected to commit
81ada09cc25e (""blk-flush: reuse rq queuelist in flush state machine"").

The root cause is that we use ""list_move_tail(&rq->queuelist, pending)""
in the PREFLUSH/POSTFLUSH sequences. But rq->queuelist.next == xxx since
it's popped out from plug->cached_rq in __blk_mq_alloc_requests_batch().
We don't initialize its queuelist just for this first request, although
the queuelist of all later popped requests will be initialized.

Fix it by changing to use ""list_add_tail(&rq->queuelist, pending)"" so
rq->queuelist doesn't need to be initialized. It should be ok since rq
can't be on any list when PREFLUSH or POSTFLUSH, has no move actually.

Please note the commit 81ada09cc25e (""blk-flush: reuse rq queuelist in
flush state machine"") also has another requirement that no drivers would
touch rq->queuelist after blk_mq_end_request() since we will reuse it to
add rq to the post-flush pending list in POSTFLUSH. If this is not true,
we will have to revert that commit IMHO.

This updated version adds ""list_del_init(&rq->queuelist)"" in flush rq
callback since the dm layer may submit request of a weird invalid format
(REQ_FSEQ_PREFLUSH | REQ_FSEQ_POSTFLUSH), which causes double list_add
if without this ""list_del_init(&rq->queuelist)"". The weird invalid format
problem should be fixed in dm layer.",5.5,3.1,,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*|cpe:2.3:o:linux:linux_kernel:6.10:rc1:*:*:*:*:*:*|cpe:2.3:o:linux:linux_kernel:6.10:rc2:*:*:*:*:*:*|cpe:2.3:o:linux:linux_kernel:6.10:rc3:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-40617,2024-07-17,"Path traversal vulnerability exists in FUJITSU Network Edgiot GW1500 (M2M-GW for FENICS). If a remote authenticated attacker with User Class privilege sends a specially crafted request to the affected product, access restricted files containing sensitive information may be accessed. As a result, Administrator Class privileges of the product may be hijacked.",6.5,3.1,CWE-22,cpe:2.3:o:fujitsu:network_edgiot_gw1500_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:network_edgiot_gw1500:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-48214,2024-10-30,"KERUI HD 3MP 1080P Tuya Camera 1.0.4 has a command injection vulnerability in the module that connects to the local network via a QR code. This vulnerability allows an attacker to create a custom, unauthenticated QR code and abuse one of the parameters, either SSID or PASSWORD, in the JSON data contained within the QR code. By that, the attacker can execute arbitrary code on the camera.",8.4,3.1,CWE-77,,No,High,
vendor_only,CVE-1999-0672,1999-08-01,Buffer overflow in Fujitsu Chocoa IRC client via IRC channel topics.,5.1,2.0,,cpe:2.3:a:fujitsu:chocoa:1.0beta7r:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2007-3011,2007-07-05,The DBAsciiAccess CGI Script in the web interface in Fujitsu-Siemens Computers ServerView before 4.50.09 allows remote attackers to execute arbitrary commands via shell metacharacters in the Servername subparameter of the ParameterList parameter.,7.5,2.0,,cpe:2.3:a:fujitsu:serverview:2.50:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:3.60l98:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:3.60l99:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.10l11:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.11l11b:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.11l81:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.1:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.2:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.3:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.4:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.5:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.6:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.7:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.8:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.9:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.10:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.11:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.12:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.30.13:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.40.1:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.40.2:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.40.3:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.40.4:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.40.5:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.40.6:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.50.1:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.50.2:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.50.3:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.50.4:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.50.5:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.50.6:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.50.7:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview:4.50.8:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2007-3012,2007-07-05,"The web interface in Fujitsu-Siemens Computers PRIMERGY BX300 Switch Blade allows remote attackers to obtain sensitive information by canceling the authentication dialog when accessing a sub-page, which still displays the form field contents of the sub-page, as demonstrated using (1) config/ip_management.htm and (2) config/snmp_config.htm.",5.0,2.0,,cpe:2.3:h:fujitsu:primergy_bx300:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2007-5366,2007-10-11,"The Tomcat 4.1-based Servlet Service in Fujitsu Interstage Application Server 7.0 through 9.0.0 and Interstage Apworks/Studio 7.0 through 9.0.0 allows remote attackers to obtain sensitive information (web root path) via unspecified vectors that trigger an error message, probably related to enabling the useCanonCaches Java Virtual Machine (JVM) option.",5.0,2.0,CWE-22,cpe:2.3:a:fujitsu:interstage_application_server:7.0:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:7.0:*:plus:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:7.0:*:plus_developer:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:7.0.1:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:7.0.1:*:plus:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:8.0.0:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:8.0.0:*:standard_j:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:8.0.1:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:8.0.1:*:standard_j:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:8.0.2:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:8.0.2:*:standard_j:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:8.0.3:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:8.0.3:*:standard_j:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:9.0:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:9.0:*:standard_j:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:9.0a:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:9.0a:*:standard_j:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_apworks:7.0:*:modelers_j:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_apworks:8.0:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_apworks:8.0:*:standard_j:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_studio:8.01:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_studio:8.01:*:standard_j:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_studio:9.0:*:enterprise:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_studio:9.0:*:standard_j:*:*:*:*:*,No,High,
vendor_only,CVE-2008-5810,2009-01-02,"WBPublish (aka WBPublish.exe) in Fujitsu-Siemens WebTransactions 7.0, 7.1, and possibly other versions allows remote attackers to execute arbitrary commands via shell metacharacters in input that is sent through HTTP and improperly used during temporary session data cleanup, possibly related to (1) directory names, (2) template names, and (3) session IDs.",10.0,2.0,CWE-20,cpe:2.3:a:fujitsu-siemens:webtransactions:7.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu-siemens:webtransactions:7.1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2008-5842,2009-01-05,"Multiple cross-site scripting (XSS) vulnerabilities in Fujitsu-Siemens WebTransactions 7.0, 7.1, and possibly other versions allow remote attackers to inject arbitrary web script or HTML via vectors associated with (1) a demo application shipped with WebTransactions and possibly (2) an unspecified ""dynamic application.""",4.3,2.0,CWE-79,cpe:2.3:a:fujitsu-siemens:webtransactions:6.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu-siemens:webtransactions:7.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu-siemens:webtransactions:7.1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2009-0264,2009-01-26,"Buffer overflow in the Registry Setting Tool in Fujitsu SystemcastWizard Lite 2.0A, 2.0, 1.9, and earlier has unknown impact and attack vectors.",10.0,2.0,CWE-119,cpe:2.3:a:fujitsu:systemcastwizard_lite:*:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.7:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.8:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.8a:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.9:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:2.0:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2009-0270,2009-01-26,"Stack-based buffer overflow in PXEService.exe in Fujitsu SystemcastWizard Lite 2.0A, 2.0, 1.9, and earlier allows remote attackers to execute arbitrary code via a large PXE protocol request in a UDP packet.",10.0,2.0,CWE-119,cpe:2.3:a:fujitsu:systemcastwizard_lite:*:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.7:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.8:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.8a:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.9:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:2.0:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2009-0271,2009-01-26,"Directory traversal vulnerability in the TFTP service in Fujitsu SystemcastWizard Lite 2.0A, 2.0, 1.9, and earlier allows remote attackers to read arbitrary files via directory traversal sequences in unspecified vectors.",5.0,2.0,CWE-22,cpe:2.3:a:fujitsu:systemcastwizard_lite:1.7:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.8:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.8a:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:1.9:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:2.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:systemcastwizard_lite:2.0a:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2009-0867,2009-03-10,The HRM-S service in Fujitsu Enhanced Support Facility 3.0 and 3.0.1 allows remote attackers to obtain (1) hardware and (2) software information via unspecified requests in a client connection.,5.0,2.0,CWE-200,cpe:2.3:a:fujitsu:enhanced_support_facility:3.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:enhanced_support_facility:3.0.1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2009-0868,2009-03-10,CRLF injection vulnerability in the WebLink template in Fujitsu Jasmine2000 Enterprise Edition allows remote attackers to inject arbitrary HTTP headers and conduct HTTP response splitting attacks via unspecified vectors.,6.8,2.0,CWE-20,cpe:2.3:a:fujitsu:jasmine2000:*:enterprise:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows:*:*:*:*:*:*:*:*|cpe:2.3:o:sun:solaris:7:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2013-7105,2013-12-14,"Buffer overflow in the Interstage HTTP Server log functionality, as used in Fujitsu Interstage Application Server 9.0.0, 9.1.0, 9.2.0, 9.3.1, and 10.0.0; and Interstage Studio 9.0.0, 9.1.0, 9.2.0, and 10.0.0, has unspecified impact and attack vectors related to ""ihsrlog/rotatelogs.""",10.0,2.0,CWE-119,cpe:2.3:a:fujitsu:interstage_application_server:9.0.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:9.1.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:9.2.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:9.3.1:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_application_server:10.0.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_studio:9.0.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_studio:9.1.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_studio:9.2.0:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_studio:10.0.0:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2013-4786,2013-07-08,"The IPMI 2.0 specification supports RMCP+ Authenticated Key-Exchange Protocol (RAKP) authentication, which allows remote attackers to obtain password hashes and conduct offline password guessing attacks by obtaining the HMAC from a RAKP message 2 response from a BMC.",7.5,3.0,CWE-255,cpe:2.3:o:oracle:fujitsu_m10_firmware:*:*:*:*:*:*:*:*|cpe:2.3:a:intel:intelligent_platform_management_interface:2.0:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2013-2251,2013-07-20,"Apache Struts 2.0.0 through 2.3.15 allows remote attackers to execute arbitrary OGNL expressions via a parameter with a crafted (1) action:, (2) redirect:, or (3) redirectAction: prefix.",9.8,3.1,CWE-74,cpe:2.3:a:apache:archiva:*:*:*:*:*:*:*:*|cpe:2.3:a:apache:archiva:1.2:-:*:*:*:*:*:*|cpe:2.3:a:apache:archiva:1.2.2:*:*:*:*:*:*:*|cpe:2.3:a:apache:struts:*:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_business_process_manager_analytics:12.0:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2003:-:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2008:-:*:*:*:*:*:*:*|cpe:2.3:o:redhat:enterprise_linux:*:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:interstage_business_process_manager_analytics:12.1:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*|cpe:2.3:o:oracle:solaris:11:*:*:*:*:*:*:*|cpe:2.3:a:oracle:siebel_apps_-_e-billing:6.1:*:*:*:*:*:*:*|cpe:2.3:a:oracle:siebel_apps_-_e-billing:6.1.1:*:*:*:*:*:*:*|cpe:2.3:a:oracle:siebel_apps_-_e-billing:6.2:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2013-2566,2013-03-15,"The RC4 algorithm, as used in the TLS protocol and SSL protocol, has many single-byte biases, which makes it easier for remote attackers to conduct plaintext-recovery attacks via statistical analysis of ciphertext in a large number of sessions that use the same plaintext.",5.9,3.1,CWE-326|CWE-327,cpe:2.3:a:oracle:communications_application_session_controller:*:*:*:*:*:*:*:*|cpe:2.3:a:oracle:http_server:11.1.1.7.0:*:*:*:*:*:*:*|cpe:2.3:a:oracle:http_server:11.1.1.9.0:*:*:*:*:*:*:*|cpe:2.3:a:oracle:http_server:12.1.3.0.0:*:*:*:*:*:*:*|cpe:2.3:a:oracle:http_server:12.2.1.1.0:*:*:*:*:*:*:*|cpe:2.3:a:oracle:http_server:12.2.1.2.0:*:*:*:*:*:*:*|cpe:2.3:o:oracle:integrated_lights_out_manager_firmware:*:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:sparc_enterprise_m3000_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:sparc_enterprise_m3000:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:sparc_enterprise_m4000_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:sparc_enterprise_m4000:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:sparc_enterprise_m5000_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:sparc_enterprise_m5000:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:sparc_enterprise_m8000_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:sparc_enterprise_m8000:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:sparc_enterprise_m9000_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:sparc_enterprise_m9000:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:m10-1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:m10-1:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:m10-4_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:m10-4:-:*:*:*:*:*:*:*|cpe:2.3:o:fujitsu:m10-4s_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:fujitsu:m10-4s:-:*:*:*:*:*:*:*|cpe:2.3:o:canonical:ubuntu_linux:12.04:*:*:*:esm:*:*:*|cpe:2.3:o:canonical:ubuntu_linux:12.10:*:*:*:*:*:*:*|cpe:2.3:o:canonical:ubuntu_linux:13.04:*:*:*:*:*:*:*|cpe:2.3:o:canonical:ubuntu_linux:13.10:*:*:*:*:*:*:*|cpe:2.3:a:mozilla:firefox:*:*:*:*:*:*:*:*|cpe:2.3:a:mozilla:seamonkey:*:*:*:*:*:*:*:*|cpe:2.3:a:mozilla:thunderbird:*:*:*:*:*:*:*:*|cpe:2.3:a:mozilla:thunderbird_esr:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2014-3898,2014-08-14,Cross-site scripting (XSS) vulnerability in Fujitsu ServerView Operations Manager 5.00.09 through 6.30.05 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,4.3,2.0,CWE-79,cpe:2.3:a:fujitsu:serverview_operations_manager:5.00.09:*:*:*:*:*:*:*|cpe:2.3:a:fujitsu:serverview_operations_manager:6.30.05:*:*:*:*:*:*:*,No,High,
