cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,matched_terms
CVE-2017-9391,2019-06-17,"An issue was discovered on Vera VeraEdge 1.7.19 and Veralite 1.7.481 devices. The device provides UPnP services that are available on port 3480 and can also be accessed via port 80 using the url ""/port_3480"". It seems that the UPnP services provide ""request_image"" as one of the service actions for a normal user to retrieve an image from a camera that is controlled by the controller. It seems that the ""URL"" parameter passed in the query string is not sanitized and is stored on the stack which allows an attacker to overflow the buffer. The function ""LU::Generic_IP_Camera_Manager::REQ_Image"" is activated when the lu_request_image is passed as the ""id"" parameter in query string. This function then calls ""LU::Generic_IP_Camera_Manager::GetUrlFromArguments"" and passes a ""pointer"" to the function where it will be allowed to store the value from the URL parameter. This pointer is passed as the second parameter $a2 to the function ""LU::Generic_IP_Camera_Manager::GetUrlFromArguments"". However, neither the callee or the caller in this case performs a simple length check and as a result an attacker who is able to send more than 1336 characters can easily overflow the values stored on the stack including the $RA value and thus execute code on the device.",8.8,3.0,CWE-119,cpe:2.3:o:getvera:veraedge_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:getvera:veraedge:-:*:*:*:*:*:*:*|cpe:2.3:o:getvera:veralite_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:getvera:veralite:-:*:*:*:*:*:*:*,getvera|veraedge|veralite
CVE-2017-9392,2019-06-17,"An issue was discovered on Vera VeraEdge 1.7.19 and Veralite 1.7.481 devices. The device provides UPnP services that are available on port 3480 and can also be accessed via port 80 using the url ""/port_3480"". It seems that the UPnP services provide ""request_image"" as one of the service actions for a normal user to retrieve an image from a camera that is controlled by the controller. It seems that the ""res"" (resolution) parameter passed in the query string is not sanitized and is stored on the stack which allows an attacker to overflow the buffer. The function ""LU::Generic_IP_Camera_Manager::REQ_Image"" is activated when the lu_request_image is passed as the ""id"" parameter in the query string. This function then calls ""LU::Generic_IP_Camera_Manager::GetUrlFromArguments"". This function retrieves all the parameters passed in the query string including ""res"" and then uses the value passed in it to fill up buffer using the sprintf function. However, the function in this case lacks a simple length check and as a result an attacker who is able to send more than 184 characters can easily overflow the values stored on the stack including the $RA value and thus execute code on the device.",8.8,3.0,CWE-119,cpe:2.3:o:getvera:veraedge_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:getvera:veraedge:-:*:*:*:*:*:*:*|cpe:2.3:o:getvera:veralite_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:getvera:veralite:-:*:*:*:*:*:*:*,getvera|veraedge|veralite
CVE-2019-13598,2019-07-14,"LuaUPnP in Vera Edge Home Controller 1.7.4452 allows remote unauthenticated users to execute arbitrary OS commands via the code parameter to /port_3480/data_request because the ""No unsafe lua allowed"" code block is skipped.",9.8,3.0,CWE-78,cpe:2.3:o:getvera:vera_edge_firmware:1.7.4452:*:*:*:*:*:*:*|cpe:2.3:h:getvera:vera_edge:-:*:*:*:*:*:*:*,vera edge|getvera
CVE-2020-6007,2020-01-23,"Philips Hue Bridge model 2.X prior to and including version 1935144020 contains a Heap-based Buffer Overflow when handling a long ZCL string during the commissioning phase, resulting in a remote code execution.",7.9,3.1,CWE-122|CWE-787,cpe:2.3:o:philips:hue_bridge_v2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:philips:hue_bridge_v2:-:*:*:*:*:*:*:*,philips hue bridge|hue bridge
CVE-2019-15607,2020-01-28,"A stored XSS vulnerability is present within node-red (version: <= 0.20.7) npm package, which is a visual tool for wiring the Internet of Things. This issue will allow the attacker to steal session cookies, deface web applications, etc.",5.4,3.1,CWE-79,cpe:2.3:a:nodered:node-red:*:*:*:*:*:node.js:*:*,node-red
CVE-2013-4861,2020-01-28,Directory traversal vulnerability in cgi-bin/cmh/get_file.sh in MiCasaVerde VeraLite with firmware 1.5.408 allows remote authenticated users to read arbirary files via a .. (dot dot) in the filename parameter.,6.5,3.1,CWE-22,cpe:2.3:o:micasaverde:veralite_firmware:1.5.408:*:*:*:*:*:*:*|cpe:2.3:h:micasaverde:veralite:-:*:*:*:*:*:*:*,veralite
CVE-2013-4862,2020-01-28,"MiCasaVerde VeraLite with firmware 1.5.408 does not properly restrict access, which allows remote authenticated users to (1) update the firmware via the squashfs parameter to upgrade_step2.sh or (2) obtain hashed passwords via the cgi-bin/cmh/backup.sh page.",8.1,3.1,CWE-863,cpe:2.3:o:micasaverde:veralite_firmware:1.5.408:*:*:*:*:*:*:*|cpe:2.3:h:micasaverde:veralite:-:*:*:*:*:*:*:*,veralite
CVE-2013-4863,2020-01-28,The HomeAutomationGateway service in MiCasaVerde VeraLite with firmware 1.5.408 allows (1) remote attackers to execute arbitrary Lua code via a RunLua action in a request to upnp/control/hag on port 49451 or (2) remote authenticated users to execute arbitrary Lua code via a RunLua action in a request to port_49451/upnp/control/hag.,8.8,3.1,CWE-287,cpe:2.3:o:micasaverde:veralite_firmware:1.5.408:*:*:*:*:*:*:*|cpe:2.3:h:micasaverde:veralite:-:*:*:*:*:*:*:*,veralite
CVE-2013-4864,2020-01-28,"MiCasaVerde VeraLite with firmware 1.5.408 allows remote attackers to send HTTP requests to intranet servers via the url parameter to cgi-bin/cmh/proxy.sh, related to a Server-Side Request Forgery (SSRF) issue.",9.8,3.1,CWE-918,cpe:2.3:o:micasaverde:veralite_firmware:1.5.408:*:*:*:*:*:*:*|cpe:2.3:h:micasaverde:veralite:-:*:*:*:*:*:*:*,veralite
CVE-2013-4865,2020-01-28,Cross-site request forgery (CSRF) vulnerability in upgrade_step2.sh in MiCasaVerde VeraLite with firmware 1.5.408 allows remote attackers to hijack the authentication of users for requests that install arbitrary firmware via the squashfs parameter.,6.5,3.1,CWE-352,cpe:2.3:o:micasaverde:veralite_firmware:1.5.408:*:*:*:*:*:*:*|cpe:2.3:h:micasaverde:veralite:-:*:*:*:*:*:*:*,veralite
CVE-2013-4859,2019-12-27,INSTEON Hub 2242-222 lacks Web and API authentication,8.1,3.1,CWE-276,cpe:2.3:o:insteon:hub_firmware:2242-222:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2021-41104,2021-09-28,"ESPHome is a system to control the ESP8266/ESP32. Anyone with web_server enabled and HTTP basic auth configured on version 2021.9.1 or older is vulnerable to an issue in which `web_server` allows over-the-air (OTA) updates without checking user defined basic auth username & password. This issue is patched in version 2021.9.2. As a workaround, one may disable or remove `web_server`.",7.5,3.1,CWE-306,cpe:2.3:o:esphome:esphome_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:espressif:esp32:-:*:*:*:*:*:*:*|cpe:2.3:h:espressif:esp8266:-:*:*:*:*:*:*:*,esphome
CVE-2022-22521,2022-04-27,"In Miele Benchmark Programming Tool with versions Prior to 1.2.71, executable files manipulated by attackers are unknowingly executed with users privileges. An attacker with low privileges may trick a user with administrative privileges to execute these binaries as admin.",7.3,3.1,CWE-732,cpe:2.3:a:miele:benchmark_programming_tool:*:*:*:*:*:*:*:*,miele
CVE-2022-39065,2022-10-14,"A single malformed IEEE 802.15.4 (Zigbee) frame makes the TRÅDFRI gateway unresponsive, such that connected lighting cannot be controlled with the IKEA Home Smart app and TRÅDFRI remote control. The malformed Zigbee frame is an unauthenticated broadcast message, which means all vulnerable devices within radio range are affected. CVSS 3.1 Base Score: 6.5 Vector: CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",6.5,3.1,CWE-241,cpe:2.3:o:ikea:tradfri_gateway_e1526_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ikea:tradfri_gateway_e1526:-:*:*:*:*:*:*:*,tradfri gateway
CVE-2022-3783,2022-10-31,"A vulnerability, which was classified as problematic, has been found in node-red-dashboard. This issue affects some unknown processing of the file components/ui-component/ui-component-ctrl.js of the component ui_text Format Handler. The manipulation leads to cross site scripting. The attack may be initiated remotely. The name of the patch is 9305d1a82f19b235dfad24a7d1dd4ed244db7743. It is recommended to apply a patch to fix this issue. The associated identifier of this vulnerability is VDB-212555.",6.1,3.1,CWE-707|CWE-79,cpe:2.3:a:nodered:node-red-dashboard:*:*:*:*:*:*:*:*,node-red
CVE-2022-43294,2022-11-14,Tasmota before commit 066878da4d4762a9b6cb169fdf353e804d735cfd was discovered to contain a stack overflow via the ClientPortPtr parameter at lib/libesp32/rtsp/CRtspSession.cpp.,9.8,3.1,CWE-787,cpe:2.3:o:tasmota_project:tasmota:*:*:*:*:*:*:*:*,tasmota
CVE-2022-3589,2022-11-21,"An API Endpoint used by Miele's ""AppWash"" MobileApp in all versions was vulnerable to an authorization bypass. A low privileged, remote attacker would have been able to gain read and partial write access to other users data by modifying a small part of a HTTP request sent to the API. Reading or changing the password of another user was not possible, thus no impact to Availability.",8.1,3.1,CWE-639,cpe:2.3:a:miele:appwash:*:*:*:*:*:*:*:*,miele
CVE-2021-36603,2023-01-09,"Cross Site Scripting (XSS) in Tasmota firmware 6.5.0 allows remote attackers to inject JavaScript code via a crafted string in the field ""Friendly Name 1"".",6.1,3.1,CWE-79,cpe:2.3:o:tasmota_project:tasmota:6.5.0:*:*:*:*:*:*:*,tasmota
CVE-2017-16256,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_sx, at 0x9d014ebc, the value for the `cmd2` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16257,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_sx, at 0x9d014f28, the value for the `cmd3` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16258,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_sx, at 0x9d014f7c, the value for the `cmd4` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16259,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_auth, at 0x9d015430, the value for the `usr` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16260,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_auth, at 0x9d015478, the value for the `pwd` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16261,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd g_b, at 0x9d015714, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x280`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",8.8,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16262,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd g_b, at 0x9d015864, the value for the `id` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16263,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd g_b, at 0x9d015a8c, the value for the `val` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16264,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd l_b, at 0x9d015cfc, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16265,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd l_bt, at 0x9d016104, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16266,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_b, at 0x9d016530, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16267,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_b, at 0x9d016578, the value for the `val` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16268,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_b, at 0x9d0165c0, the value for the `id` key is copied using `strcpy` to the buffer at `$sp+0x270`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16269,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_b, at 0x9d01672c, the value for the `s_speaker` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16270,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_b, at 0x9d01679c, the value for the `s_sonos_cmd` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16271,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd e_l, at 0x9d016c94, the value for the `as_c` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16272,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd e_l, at 0x9d016cf0, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16273,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd e_ml, at 0x9d016fa8, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16274,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd e_u, at 0x9d017364, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16275,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_grp, at 0x9d01758c, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16276,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_grp, at 0x9d0175f4, the value for the `gbt` key is copied using `strcpy` to the buffer at `$sp+0x280`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16277,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_grp, at 0x9d017658, the value for the `gcmd` key is copied using `strcpy` to the buffer at `$sp+0x270`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16278,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_net, at 0x9d01815c, the value for the `ip` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16279,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_net, at 0x9d0181a4, the value for the `port` key is copied using `strcpy` to the buffer at `$sp+0x280`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16280,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_net, at 0x9d0181ec, the value for the `gate` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16281,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_net, at 0x9d018234, the value for the `sub` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121|CWE-787,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16282,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_net, at 0x9d01827c, the value for the `dhcp` key is copied using `strcpy` to the buffer at `$sp+0x270`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
CVE-2017-16283,2023-01-11,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_name, at 0x9d0188a8, the value for the `name` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.",9.9,3.1,CWE-121,cpe:2.3:o:insteon:hub_firmware:1012:*:*:*:*:*:*:*|cpe:2.3:h:insteon:hub:-:*:*:*:*:*:*:*,insteon hub
