cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,matched_terms
CVE-2024-50221,2024-11-09,"In the Linux kernel, the following vulnerability has been resolved:

drm/amd/pm: Vangogh: Fix kernel memory out of bounds write

KASAN reports that the GPU metrics table allocated in
vangogh_tables_init() is not large enough for the memset done in
smu_cmn_init_soft_gpu_metrics(). Condensed report follows:

[   33.861314] BUG: KASAN: slab-out-of-bounds in smu_cmn_init_soft_gpu_metrics+0x73/0x200 [amdgpu]
[   33.861799] Write of size 168 at addr ffff888129f59500 by task mangoapp/1067
...
[   33.861808] CPU: 6 UID: 1000 PID: 1067 Comm: mangoapp Tainted: G        W          6.12.0-rc4 #356 1a56f59a8b5182eeaf67eb7cb8b13594dd23b544
[   33.861816] Tainted: [W]=WARN
[   33.861818] Hardware name: Valve Galileo/Galileo, BIOS F7G0107 12/01/2023
[   33.861822] Call Trace:
[   33.861826]  <TASK>
[   33.861829]  dump_stack_lvl+0x66/0x90
[   33.861838]  print_report+0xce/0x620
[   33.861853]  kasan_report+0xda/0x110
[   33.862794]  kasan_check_range+0xfd/0x1a0
[   33.862799]  __asan_memset+0x23/0x40
[   33.862803]  smu_cmn_init_soft_gpu_metrics+0x73/0x200 [amdgpu 13b1bc364ec578808f676eba412c20eaab792779]
[   33.863306]  vangogh_get_gpu_metrics_v2_4+0x123/0xad0 [amdgpu 13b1bc364ec578808f676eba412c20eaab792779]
[   33.864257]  vangogh_common_get_gpu_metrics+0xb0c/0xbc0 [amdgpu 13b1bc364ec578808f676eba412c20eaab792779]
[   33.865682]  amdgpu_dpm_get_gpu_metrics+0xcc/0x110 [amdgpu 13b1bc364ec578808f676eba412c20eaab792779]
[   33.866160]  amdgpu_get_gpu_metrics+0x154/0x2d0 [amdgpu 13b1bc364ec578808f676eba412c20eaab792779]
[   33.867135]  dev_attr_show+0x43/0xc0
[   33.867147]  sysfs_kf_seq_show+0x1f1/0x3b0
[   33.867155]  seq_read_iter+0x3f8/0x1140
[   33.867173]  vfs_read+0x76c/0xc50
[   33.867198]  ksys_read+0xfb/0x1d0
[   33.867214]  do_syscall_64+0x90/0x160
...
[   33.867353] Allocated by task 378 on cpu 7 at 22.794876s:
[   33.867358]  kasan_save_stack+0x33/0x50
[   33.867364]  kasan_save_track+0x17/0x60
[   33.867367]  __kasan_kmalloc+0x87/0x90
[   33.867371]  vangogh_init_smc_tables+0x3f9/0x840 [amdgpu]
[   33.867835]  smu_sw_init+0xa32/0x1850 [amdgpu]
[   33.868299]  amdgpu_device_init+0x467b/0x8d90 [amdgpu]
[   33.868733]  amdgpu_driver_load_kms+0x19/0xf0 [amdgpu]
[   33.869167]  amdgpu_pci_probe+0x2d6/0xcd0 [amdgpu]
[   33.869608]  local_pci_probe+0xda/0x180
[   33.869614]  pci_device_probe+0x43f/0x6b0

Empirically we can confirm that the former allocates 152 bytes for the
table, while the latter memsets the 168 large block.

Root cause appears that when GPU metrics tables for v2_4 parts were added
it was not considered to enlarge the table to fit.

The fix in this patch is rather ""brute force"" and perhaps later should be
done in a smarter way, by extracting and consolidating the part version to
size logic to a common helper, instead of brute forcing the largest
possible allocation. Nevertheless, for now this works and fixes the out of
bounds write.

v2:
 * Drop impossible v3_0 case. (Mario)

(cherry picked from commit 0880f58f9609f0200483a49429af0f050d281703)",7.8,3.1,CWE-787,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*|cpe:2.3:o:linux:linux_kernel:6.12:rc1:*:*:*:*:*:*|cpe:2.3:o:linux:linux_kernel:6.12:rc2:*:*:*:*:*:*|cpe:2.3:o:linux:linux_kernel:6.12:rc3:*:*:*:*:*:*|cpe:2.3:o:linux:linux_kernel:6.12:rc4:*:*:*:*:*:*|cpe:2.3:o:linux:linux_kernel:6.12:rc5:*:*:*:*:*:*,valve
CVE-2024-45200,2024-09-30,"In Nintendo Mario Kart 8 Deluxe before 3.0.3, the LAN/LDN local multiplayer implementation allows a remote attacker to exploit a stack-based buffer overflow upon deserialization of session information via a malformed browse-reply packet, aka KartLANPwn. The victim is not required to join a game session with an attacker. The victim must open the ""Wireless Play"" (or ""LAN Play"") menu from the game's title screen, and an attacker nearby (LDN) or on the same LAN network as the victim can send a crafted reply packet to the victim's console. This enables a remote attacker to obtain complete denial-of-service on the game's process, or potentially, remote code execution on the victim's console. The issue is caused by incorrect use of the Nintendo Pia library,",6.3,3.1,CWE-94,,nintendo
CVE-2007-5477,2007-10-16,Cross-site scripting (XSS) vulnerability in auth.w in djeyl.net WebMod 0.48 Half-Life Dedicated Server plugin allows remote attackers to inject arbitrary web script or HTML via the redir parameter.,4.3,2.0,CWE-79,cpe:2.3:a:valve_software:half-life_dedicated_server:*:*:*:*:*:*:*:*|cpe:2.3:a:valve_software:webmod_plugin:0.48:*:*:*:*:*:*:*,valve
CVE-2007-5713,2007-10-30,"Off-by-one error in the GeoIP module in the AMX Mod X 1.76d plugin for Half-Life Server might allow attackers to execute arbitrary code or cause a denial of service via unspecified input related to geolocation, which triggers an error message from the (1) geoip_code2 or (2) geoip_code3 function, leading to a buffer overflow.",7.5,2.0,CWE-189,cpe:2.3:a:amxmodx:amx_mod_x:1.76d:*:*:*:*:*:*:*|cpe:2.3:a:valve_software:half-life_dedicated_server:*:*:*:*:*:*:*:*,valve
CVE-2013-7128,2013-12-17,"Valve Bug Reporter in the valve-bugreporter package 2.10+bsos1 in Valve SteamOS Beta stores cleartext credentials in a .valve-bugreporter.cfg file upon a Remember Credentials action, which allows local users to obtain sensitive information by reading this file.",2.1,2.0,CWE-310,cpe:2.3:o:valvesoftware:steamos:-:beta:*:*:*:*:*:*,valve
CVE-2015-4016,2015-05-20,The client detection protocol in Valve Steam allows remote attackers to cause a denial of service (process crash) via a crafted response to a broadcast packet.,5.0,2.0,CWE-20,cpe:2.3:a:valvesoftware:steam_client:*:*:*:*:*:*:*:*,steam|valve
CVE-2014-9206,2015-03-14,Stack-based buffer overflow in Device Type Manager (DTM) 3.1.6 and earlier for Schneider Electric Invensys SRD Control Valve Positioner devices 960 and 991 allows local users to gain privileges via a malformed DLL file.,6.9,2.0,CWE-119,cpe:2.3:a:schneider-electric:device_type_manager:*:*:*:*:*:*:*:*,valve
CVE-2015-7985,2015-11-24,"Valve Steam 2.10.91.91 uses weak permissions (Users: read and write) for the Install folder, which allows local users to gain privileges via a Trojan horse steam.exe file.",7.2,2.0,CWE-276,cpe:2.3:a:valvesoftware:steam_client:2.10.91.91:*:*:*:*:*:*:*,steam|valve
CVE-2018-20817,2019-04-19,"SV_SteamAuthClient in various Activision Infinity Ward Call of Duty games before 2015-08-11 is missing a size check when reading authBlob data into a buffer, which allows one to execute code on the remote target machine when sending a steam authentication request. This affects Call of Duty: Modern Warfare 2, Call of Duty: Modern Warfare 3, Call of Duty: Ghosts, Call of Duty: Advanced Warfare, Call of Duty: Black Ops 1, and Call of Duty: Black Ops 2.",9.8,3.0,CWE-119,cpe:2.3:a:activision:call_of_duty\:_advanced_warfare:-:*:*:*:*:*:*:*|cpe:2.3:a:activision:call_of_duty\:_black_ops_1:-:*:*:*:*:*:*:*|cpe:2.3:a:activision:call_of_duty\:_blacks_ops_2:-:*:*:*:*:*:*:*|cpe:2.3:a:activision:call_of_duty\:_ghosts:-:*:*:*:*:*:*:*|cpe:2.3:a:activision:call_of_duty\:_modern_warfare_2:-:*:*:*:*:*:*:*|cpe:2.3:a:activision:call_of_duty\:_modern_warfare_3:-:*:*:*:*:*:*:*,steam
CVE-2018-12270,2019-05-20,"In Valve Steam 1528829181 BETA, it is possible to perform a homograph / homoglyph attack to create fake URLs in the client, which may trick users into visiting unintended web sites.",5.4,3.0,CWE-20,cpe:2.3:a:valvesoftware:steam_client:1528829181:beta:*:*:*:*:*:*,steam|valve
CVE-2019-15315,2019-08-21,Valve Steam Client for Windows through 2019-08-16 allows privilege escalation (to NT AUTHORITY\SYSTEM) because local users can replace the current versions of SteamService.exe and SteamService.dll with older versions that lack the CVE-2019-14743 patch.,7.8,3.0,CWE-732,cpe:2.3:a:valvesoftware:steam_client:*:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*,steam|valve
CVE-2019-15316,2019-08-21,"Valve Steam Client for Windows through 2019-08-20 has weak folder permissions, leading to privilege escalation (to NT AUTHORITY\SYSTEM) via crafted use of CreateMountPoint.exe and SetOpLock.exe to leverage a TOCTOU race condition.",7.0,3.0,CWE-367|CWE-732,cpe:2.3:a:valvesoftware:steam_client:*:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*,steam|valve
CVE-2019-16712,2019-09-23,"ImageMagick 7.0.8-43 has a memory leak in Huffman2DEncodeImage in coders/ps3.c, as demonstrated by WritePS3Image.",6.5,3.1,CWE-401,cpe:2.3:a:imagemagick:imagemagick:7.0.8-43:*:*:*:*:*:*:*|cpe:2.3:o:opensuse:leap:15.0:*:*:*:*:*:*:*|cpe:2.3:o:opensuse:leap:15.1:*:*:*:*:*:*:*,ps3
CVE-2019-17180,2019-10-04,"Valve Steam Client before 2019-09-12 allows placing or appending partially controlled filesystem content, as demonstrated by file modifications on Windows in the context of NT AUTHORITY\SYSTEM. This could lead to denial of service, elevation of privilege, or unspecified other impact.",7.8,3.1,CWE-22,cpe:2.3:a:valvesoftware:steam_client:*:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows:-:*:*:*:*:*:*:*,steam|valve
CVE-2019-17215,2019-10-06,"An issue was discovered on V-Zug Combi-Steam MSLQ devices before Ethernet R07 and before WLAN R05. There is no bruteforce protection (e.g., lockout) established. An attacker might be able to bruteforce the password to authenticate on the device.",9.8,3.1,CWE-307,cpe:2.3:o:vzug:combi-stream_mslq_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:vzug:combi-stream_mslq:-:*:*:*:*:*:*:*,steam
CVE-2019-17216,2019-10-06,An issue was discovered on V-Zug Combi-Steam MSLQ devices before Ethernet R07 and before WLAN R05. Password authentication uses MD5 to hash passwords. Cracking is possible with minimal effort.,9.8,3.1,CWE-916,cpe:2.3:o:vzug:combi-stream_mslq_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:vzug:combi-stream_mslq:-:*:*:*:*:*:*:*,steam
CVE-2019-17217,2019-10-06,An issue was discovered on V-Zug Combi-Steam MSLQ devices before Ethernet R07 and before WLAN R05. There is no CSRF protection established on the web service.,8.8,3.1,CWE-352,cpe:2.3:o:vzug:combi-stream_mslq_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:vzug:combi-stream_mslq:-:*:*:*:*:*:*:*,steam
CVE-2019-17218,2019-10-06,"An issue was discovered on V-Zug Combi-Steam MSLQ devices before Ethernet R07 and before WLAN R05. By default, the communication to the web service is unencrypted via http. An attacker is able to intercept and sniff communication to the web service.",9.1,3.1,CWE-319,cpe:2.3:o:vzug:combi-stream_mslq_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:vzug:combi-stream_mslq:-:*:*:*:*:*:*:*,steam
CVE-2019-17219,2019-10-06,"An issue was discovered on V-Zug Combi-Steam MSLQ devices before Ethernet R07 and before WLAN R05. By default, the device does not enforce any authentication. An adjacent attacker is able to use the network interface without proper access control.",8.8,3.1,CWE-306,cpe:2.3:o:vzug:combi-stream_mslq_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:vzug:combi-stream_mslq:-:*:*:*:*:*:*:*,steam
CVE-2020-9005,2020-02-17,"meshsystem.dll in Valve Dota 2 through 2020-02-17 allows remote attackers to achieve code execution or denial of service by creating a gaming server with a crafted map, and inviting a victim to this server. A GetValue call is mishandled.",7.8,3.1,CWE-787,cpe:2.3:a:valvesoftware:dota_2:*:*:*:*:*:*:*:*,valve
CVE-2020-12242,2020-04-27,"Valve Source allows local users to gain privileges by writing to the /tmp/hl2_relaunch file, which is later executed in the context of a different user account.",7.8,3.1,CWE-78,cpe:2.3:a:valvesoftware:source:-:*:*:*:*:*:*:*,valve
CVE-2020-13109,2020-05-16,Morita Shogi 64 through 2020-05-02 for Nintendo 64 devices allows remote attackers to execute arbitrary code via crafted packet data to the built-in modem because 0x800b3e94 (aka the IF subcommand to top-level command 7) has a stack-based buffer overflow.,9.8,3.1,CWE-787,cpe:2.3:a:seta:morita_shogi_64:*:*:*:*:*:*:*:*|cpe:2.3:h:nintendo:nintendo_64:-:*:*:*:*:*:*:*,nintendo
